antenna_id	resonant_freq_ghz	depth_db	prominence_db	confidence	method
11947	5.166666508	-8.816215	7.399439	0.198170	global_min_fallback
23506	3.583333254	-11.820723	3.911713	0.243919	global_min_fallback
2121	4.000000000	-0.648469	0.852476	0.026788	global_min_fallback
23679	6.000000000	-0.308958	0.000000	0.000000	global_min_fallback
14453	3.000000000	-3.268019	5.260025	0.151931	global_min_fallback
27425	3.500000000	-2.791524	4.237602	0.126029	global_min_fallback
73	6.000000000	-0.389407	0.000000	0.000000	global_min_fallback
14138	3.000000000	-0.379360	1.965832	0.061138	global_min_fallback
4285	6.000000000	-0.333497	0.000000	0.000000	global_min_fallback
16624	6.000000000	-0.352418	0.000000	0.000000	global_min_fallback
11206	6.000000000	-0.272023	0.000000	0.000000	global_min_fallback
814	6.000000000	-0.320418	0.000000	0.000000	global_min_fallback
29691	3.083333254	-0.683642	4.539625	0.133922	global_min_fallback
24585	6.000000000	-1.931917	0.000000	0.000000	global_min_fallback
12342	6.000000000	-0.311129	0.000000	0.000000	global_min_fallback
15182	5.666666508	-11.094373	4.198575	0.215648	global_min_fallback
6511	5.583333492	-2.391285	0.961773	0.030203	global_min_fallback
14599	5.666666508	-10.266936	4.096622	0.192425	global_min_fallback
22448	6.000000000	-3.082745	0.000000	0.000000	global_min_fallback
9913	3.083333254	-3.206819	1.102528	0.092443	global_min_fallback
12800	3.666666746	-1.685582	1.061797	0.036687	global_min_fallback
18579	4.750000000	-1.797800	2.293875	0.071016	global_min_fallback
16620	6.000000000	-0.346116	0.000000	0.000000	global_min_fallback
21833	6.000000000	-0.411317	0.000000	0.000000	global_min_fallback
8647	6.000000000	-0.457035	0.000000	0.000000	global_min_fallback
1057	6.000000000	-0.341755	0.000000	0.000000	global_min_fallback
14409	6.000000000	-0.326771	0.000000	0.000000	global_min_fallback
5772	6.000000000	-0.388024	0.000000	0.000000	global_min_fallback
3141	2.750000000	-1.826934	0.853961	0.050382	global_min_fallback
17234	5.166666508	-2.135025	2.435013	0.075222	global_min_fallback
19080	4.583333492	-2.496377	4.737867	0.138995	global_min_fallback
26824	6.000000000	-0.358141	0.000000	0.000000	global_min_fallback
16276	6.000000000	-14.555729	0.000000	0.134338	global_min_fallback
6982	6.000000000	-0.296469	0.000000	0.000000	global_min_fallback
17909	5.333333492	-5.586479	4.070055	0.121567	global_min_fallback
9244	6.000000000	-5.796953	0.000000	0.000000	global_min_fallback
26493	4.666666508	-10.215907	5.268875	0.225354	global_min_fallback
29545	6.000000000	-8.480979	0.000000	0.000000	global_min_fallback
7940	2.166666746	-0.342507	2.029172	0.063056	global_min_fallback
7942	6.000000000	-0.356900	0.000000	0.000000	global_min_fallback
7820	3.250000000	-0.141248	5.101682	0.148074	global_min_fallback
16835	5.000000000	-6.566332	8.245272	0.213421	global_min_fallback
64	3.583333254	-0.552330	2.586759	0.079713	global_min_fallback
24400	5.416666508	-11.659378	4.442047	0.251119	global_min_fallback
17839	5.666666508	-8.045859	0.884496	0.069007	global_min_fallback
27495	2.666666746	-7.930727	2.839915	0.156687	global_min_fallback
9729	6.000000000	-0.348216	0.000000	0.000000	global_min_fallback
29376	6.000000000	-3.536093	0.000000	0.000000	global_min_fallback
11547	3.833333254	-13.843832	8.862468	0.583074	local_min
24047	4.916666508	-2.397486	2.907187	0.089081	global_min_fallback
13404	4.083333492	-0.440252	3.131062	0.095527	global_min_fallback
2645	5.083333492	-2.864856	4.614546	0.137135	global_min_fallback
28459	2.583333254	-4.888360	4.343343	0.195183	global_min_fallback
24606	5.500000000	-3.307092	4.474588	0.132239	global_min_fallback
23762	6.000000000	-5.875636	0.000000	0.000000	global_min_fallback
14728	3.500000000	-1.878184	2.395274	0.074041	global_min_fallback
13611	6.000000000	-0.319242	0.000000	0.000000	global_min_fallback
26163	6.000000000	-7.034393	0.000000	0.000000	global_min_fallback
8553	4.916666508	-2.703824	6.933249	0.189036	global_min_fallback
2054	6.000000000	-0.365804	0.000000	0.000000	global_min_fallback
6039	5.083333492	-20.356852	7.238016	0.509560	global_min_fallback
18825	6.000000000	-0.286111	0.000000	0.000000	global_min_fallback
6226	3.583333254	-2.509503	5.156415	0.149414	global_min_fallback
2036	6.000000000	-0.357137	0.000000	0.000000	global_min_fallback
11948	4.666666508	-1.655766	6.351248	0.176895	global_min_fallback
26312	6.000000000	-0.826833	0.000000	0.000000	global_min_fallback
13981	5.666666508	-3.597478	3.745527	0.112760	global_min_fallback
11672	6.000000000	-0.347418	0.000000	0.000000	global_min_fallback
19809	4.750000000	-6.446930	4.632928	0.170256	global_min_fallback
1562	5.666666508	-5.017067	1.432110	0.068920	global_min_fallback
17425	4.083333492	-5.757859	3.283401	0.146252	global_min_fallback
17143	6.000000000	-0.373845	0.000000	0.000000	global_min_fallback
2438	3.916666746	-3.969131	6.673189	0.183712	global_min_fallback
16896	3.500000000	-0.781071	1.924394	0.059881	global_min_fallback
27340	6.000000000	-0.332593	0.000000	0.000000	global_min_fallback
19457	5.333333492	-3.501614	2.611959	0.080455	global_min_fallback
6632	5.083333492	-1.094200	3.263555	0.099301	global_min_fallback
12537	6.000000000	-0.844727	0.000000	0.000000	global_min_fallback
14964	5.416666508	-4.242558	2.481949	0.083554	global_min_fallback
1137	4.583333492	-22.631725	7.676991	0.541721	global_min_fallback
1122	4.916666508	-6.025175	6.251973	0.205092	global_min_fallback
3754	3.916666746	-5.663424	4.467054	0.132044	global_min_fallback
23341	4.166666508	-6.391080	5.073155	0.197069	global_min_fallback
22079	5.833333492	-9.360453	1.049973	0.068418	global_min_fallback
13586	4.833333492	-1.915313	1.850647	0.057639	global_min_fallback
29990	5.333333492	-6.767690	4.858247	0.142032	global_min_fallback
2661	6.000000000	-0.369136	0.000000	0.000000	global_min_fallback
9706	6.000000000	-0.371898	0.000000	0.000000	global_min_fallback
24253	6.000000000	-4.827203	0.000000	0.000000	global_min_fallback
6777	6.000000000	-0.442054	0.000000	0.000000	global_min_fallback
20243	6.000000000	-3.987537	0.000000	0.000000	global_min_fallback
22537	2.416666746	-0.370024	3.855406	0.115765	global_min_fallback
24397	6.000000000	-0.359854	0.000000	0.000000	global_min_fallback
14978	5.666666508	-4.175320	1.110450	0.038749	global_min_fallback
3279	6.000000000	-0.329414	0.000000	0.000000	global_min_fallback
14817	2.750000000	-2.474891	2.563070	0.079014	global_min_fallback
3355	6.000000000	-0.354276	0.000000	0.000000	global_min_fallback
12864	6.000000000	-0.337894	0.000000	0.000000	global_min_fallback
2061	5.166666508	-19.094734	4.205151	0.422247	global_min_fallback
9888	6.000000000	-0.368806	0.000000	0.000000	global_min_fallback
26188	6.000000000	-0.350296	0.000000	0.000000	global_min_fallback
9840	6.000000000	-0.345494	0.000000	0.000000	global_min_fallback
2055	5.000000000	-0.938475	3.759934	0.113155	global_min_fallback
25377	2.916666746	-0.105916	1.116529	0.035025	global_min_fallback
13592	4.250000000	-8.753922	5.396741	0.223234	global_min_fallback
16107	6.000000000	-0.324563	0.000000	0.000000	global_min_fallback
6700	4.500000000	-4.750096	5.102626	0.148097	global_min_fallback
17368	6.000000000	-0.327826	0.000000	0.000000	global_min_fallback
11874	3.166666746	-5.635119	6.788724	0.186098	global_min_fallback
18772	4.833333492	-10.331651	5.726873	0.238708	global_min_fallback
1539	4.500000000	-1.564134	5.368809	0.154546	global_min_fallback
5712	5.916666508	-5.259254	0.276069	0.008694	global_min_fallback
8333	6.000000000	-7.882626	0.000000	0.000000	global_min_fallback
12154	5.083333492	-15.063939	7.931407	0.420210	global_min_fallback
18300	5.083333492	-1.785325	3.356845	0.101940	global_min_fallback
19594	5.916666508	-10.631646	0.212130	0.026552	global_min_fallback
24667	5.250000000	-2.471594	2.351000	0.072722	global_min_fallback
27457	1.250000000	-0.095017	0.053119	0.001673	global_min_fallback
25543	6.000000000	-8.373965	0.000000	0.000000	global_min_fallback
21206	2.083333254	-0.154048	1.359230	0.042554	global_min_fallback
29412	5.666666508	-3.152799	0.934396	0.029348	global_min_fallback
16083	5.250000000	-5.491693	2.837352	0.132420	global_min_fallback
1002	4.416666508	-10.624862	3.409144	0.192772	global_min_fallback
11256	4.750000000	-7.263411	6.244936	0.174588	global_min_fallback
4470	6.000000000	-0.353060	0.000000	0.000000	global_min_fallback
29944	3.666666746	-7.768742	6.114303	0.225506	global_min_fallback
1037	5.166666508	-3.274422	1.541139	0.059138	global_min_fallback
15787	3.833333254	-0.122726	6.150381	0.172514	global_min_fallback
18500	3.166666746	-7.856983	1.866577	0.127485	global_min_fallback
20905	6.000000000	-0.366839	0.000000	0.000000	global_min_fallback
3448	4.166666508	-1.990673	3.189799	0.098738	global_min_fallback
5248	6.000000000	-0.342340	0.000000	0.000000	global_min_fallback
1871	2.666666746	-2.675142	3.941326	0.154157	global_min_fallback
9832	4.750000000	-17.146032	5.731954	0.426345	global_min_fallback
9691	6.000000000	-0.348084	0.000000	0.000000	global_min_fallback
19004	5.750000000	-6.763152	2.272032	0.070362	global_min_fallback
26445	2.416666746	-0.081680	4.842865	0.141646	global_min_fallback
12486	6.000000000	-0.320508	0.000000	0.000000	global_min_fallback
28903	6.000000000	-1.361697	0.000000	0.000000	global_min_fallback
29104	3.583333254	-3.227823	2.525577	0.117557	global_min_fallback
19778	4.833333492	-2.697611	2.743092	0.084303	global_min_fallback
10878	6.000000000	-3.956396	0.000000	0.000000	global_min_fallback
24207	3.000000000	-0.125588	3.779614	0.113695	global_min_fallback
29053	4.916666508	-1.095580	6.519126	0.180481	global_min_fallback
22203	6.000000000	-0.334861	0.000000	0.000000	global_min_fallback
3868	6.000000000	-0.332394	0.000000	0.000000	global_min_fallback
8402	6.000000000	-0.298202	0.000000	0.000000	global_min_fallback
18747	6.000000000	-0.302567	0.000000	0.000000	global_min_fallback
11678	5.166666508	-17.646912	4.116920	0.395625	global_min_fallback
9165	4.916666508	-5.310956	3.887335	0.116634	global_min_fallback
27092	4.000000000	-3.287853	4.138399	0.123394	global_min_fallback
23734	3.750000000	-8.139147	5.193312	0.214946	global_min_fallback
16776	6.000000000	-0.371463	0.000000	0.000000	global_min_fallback
16752	4.416666508	-6.144609	9.098086	0.227128	global_min_fallback
20043	5.000000000	-2.774806	7.665307	0.203146	global_min_fallback
1921	5.583333492	-2.921488	4.020988	0.120249	global_min_fallback
20111	4.500000000	-11.209146	6.867044	0.225600	global_min_fallback
16060	5.333333492	-5.540580	3.343008	0.101550	global_min_fallback
999	4.500000000	-1.566784	3.852559	0.115688	global_min_fallback
6653	6.000000000	-2.285030	0.000000	0.000000	global_min_fallback
20152	5.500000000	-4.878509	3.165107	0.096500	global_min_fallback
27725	6.000000000	-2.096244	0.000000	0.000000	global_min_fallback
7272	5.083333492	-5.800944	4.645045	0.136631	global_min_fallback
22485	3.750000000	-1.062095	3.946891	0.118250	global_min_fallback
29298	6.000000000	-0.324512	0.000000	0.000000	global_min_fallback
24189	5.000000000	-3.248914	3.819203	0.114778	global_min_fallback
8483	4.083333492	-0.727724	5.705959	0.162476	global_min_fallback
27096	6.000000000	-0.324779	0.000000	0.000000	global_min_fallback
14530	4.833333492	-8.073411	2.106638	0.134654	global_min_fallback
27455	6.000000000	-3.057742	0.000000	0.000000	global_min_fallback
4897	4.083333492	-5.800925	6.233672	0.230226	global_min_fallback
29718	3.166666746	-1.414372	3.030477	0.092641	global_min_fallback
7626	6.000000000	-0.429803	0.000000	0.000000	global_min_fallback
2505	5.666666508	-3.712592	3.225978	0.098234	global_min_fallback
3919	4.833333492	-1.440091	2.879465	0.088277	global_min_fallback
21062	6.000000000	-0.293096	0.000000	0.000000	global_min_fallback
20867	6.000000000	-0.325105	0.000000	0.000000	global_min_fallback
23174	5.250000000	-1.373733	3.890131	0.116710	global_min_fallback
334	4.333333492	-21.420284	5.832773	0.492144	global_min_fallback
23197	6.000000000	-0.354750	0.000000	0.000000	global_min_fallback
20244	5.583333492	-6.397996	4.429524	0.131068	global_min_fallback
1919	6.000000000	-0.328913	0.000000	0.000000	global_min_fallback
3795	6.000000000	-0.341327	0.000000	0.000000	global_min_fallback
27828	2.666666746	-1.728758	3.882389	0.148679	global_min_fallback
8909	6.000000000	-11.003977	0.000000	0.031519	global_min_fallback
9522	6.000000000	-5.947397	0.000000	0.000000	global_min_fallback
11248	6.000000000	-5.193659	0.000000	0.000000	global_min_fallback
14879	6.000000000	-0.372503	0.000000	0.000000	global_min_fallback
13568	6.000000000	-0.354472	0.000000	0.000000	global_min_fallback
20436	6.000000000	-0.312446	0.000000	0.000000	global_min_fallback
16127	4.583333492	-15.506555	7.988496	0.436781	global_min_fallback
5923	4.250000000	-2.362993	6.886646	0.188094	global_min_fallback
25807	4.666666508	-5.087139	5.007884	0.145762	global_min_fallback
19747	5.000000000	-4.838236	2.478939	0.114965	global_min_fallback
27375	4.833333492	-0.492337	1.657247	0.051731	global_min_fallback
28493	6.000000000	-0.374253	0.000000	0.000000	global_min_fallback
10411	5.750000000	-6.785465	1.238382	0.038811	global_min_fallback
22731	5.333333492	-2.672577	4.592375	0.135281	global_min_fallback
2454	6.000000000	-0.341287	0.000000	0.000000	global_min_fallback
2013	3.666666746	-3.600248	5.708381	0.162532	global_min_fallback
24133	4.416666508	-6.462368	3.499229	0.105937	global_min_fallback
567	5.750000000	-5.245841	1.270572	0.074123	global_min_fallback
19328	3.250000000	-4.437343	2.520245	0.111809	global_min_fallback
21979	5.250000000	-1.973399	3.265791	0.099365	global_min_fallback
20267	6.000000000	-4.471306	0.000000	0.000000	global_min_fallback
11788	6.000000000	-17.803663	0.000000	0.205669	global_min_fallback
22268	5.000000000	-9.162801	1.630787	0.118481	global_min_fallback
24658	6.000000000	-0.319660	0.000000	0.000000	global_min_fallback
11627	6.000000000	-0.367852	0.000000	0.000000	global_min_fallback
2878	5.750000000	-8.112062	1.630444	0.118483	global_min_fallback
4589	5.583333492	-5.423668	6.095659	0.171304	global_min_fallback
24591	6.000000000	-0.356849	0.000000	0.000000	global_min_fallback
19507	2.416666746	-1.685107	2.605548	0.118264	global_min_fallback
27675	3.916666746	-0.886716	1.128804	0.035407	global_min_fallback
284	6.000000000	-5.356728	0.000000	0.000000	global_min_fallback
6655	5.416666508	-5.655759	5.374831	0.154690	global_min_fallback
15133	3.833333254	-7.148606	4.549041	0.202819	global_min_fallback
1740	3.833333254	-2.644988	4.001277	0.119718	global_min_fallback
7419	5.416666508	-2.846284	1.925107	0.059903	global_min_fallback
20557	4.750000000	-13.572292	4.874490	0.320383	global_min_fallback
26897	5.750000000	-7.439636	3.615767	0.109180	global_min_fallback
16718	6.000000000	-0.371293	0.000000	0.000000	global_min_fallback
5801	6.000000000	-0.321828	0.000000	0.000000	global_min_fallback
12986	5.833333492	-1.721275	0.687735	0.021630	global_min_fallback
22351	3.500000000	-1.091062	8.298410	0.214323	global_min_fallback
29319	2.166666746	-1.420796	2.515960	0.094789	global_min_fallback
3808	6.000000000	-0.327577	0.000000	0.000000	global_min_fallback
14983	3.416666746	-5.627727	2.962112	0.132565	global_min_fallback
12913	3.916666746	-2.209633	4.628189	0.136199	global_min_fallback
10294	6.000000000	-0.336209	0.000000	0.000000	global_min_fallback
1430	6.000000000	-0.344727	0.000000	0.000000	global_min_fallback
1419	4.750000000	-0.608916	0.712731	0.022413	global_min_fallback
8407	5.750000000	-5.819724	4.383908	0.185539	local_min
2016	4.583333492	-1.475432	0.793495	0.025362	global_min_fallback
4399	5.416666508	-5.723975	4.560297	0.134455	global_min_fallback
26576	4.833333492	-4.954221	3.326257	0.101077	global_min_fallback
23192	6.000000000	-0.316636	0.000000	0.000000	global_min_fallback
14871	6.000000000	-13.045694	0.000000	0.093079	global_min_fallback
827	4.000000000	-2.315896	5.174337	0.149851	global_min_fallback
9289	5.166666508	-9.763737	3.254081	0.167422	global_min_fallback
16234	4.416666508	-2.075653	5.846070	0.165692	global_min_fallback
16098	5.416666508	-0.984956	2.658887	0.081835	global_min_fallback
14755	4.916666508	-2.868438	3.861444	0.115930	global_min_fallback
19914	3.916666746	-5.334316	6.043074	0.170134	global_min_fallback
17177	5.000000000	-3.460749	3.728437	0.159761	global_min_fallback
6394	2.916666746	-0.501284	4.655878	0.136908	global_min_fallback
23476	3.500000000	-0.212991	1.739262	0.054241	global_min_fallback
2376	3.583333254	-5.595496	4.912982	0.143403	global_min_fallback
13408	4.666666508	-2.932180	6.314124	0.176093	global_min_fallback
5074	5.000000000	-4.556600	4.038904	0.120731	global_min_fallback
25774	5.583333492	-3.597496	4.061984	0.121351	global_min_fallback
5926	5.500000000	-1.676435	3.689830	0.111227	global_min_fallback
13337	4.333333492	-4.613598	3.701110	0.111538	global_min_fallback
1574	6.000000000	-19.483995	0.000000	0.232803	global_min_fallback
6077	4.500000000	-7.694576	5.521469	0.158170	global_min_fallback
15490	5.166666508	-2.789117	2.098535	0.082603	global_min_fallback
24236	4.000000000	-0.518633	3.765445	0.113306	global_min_fallback
10981	6.000000000	-0.378083	0.000000	0.000000	global_min_fallback
10538	6.000000000	-0.307116	0.000000	0.000000	global_min_fallback
23020	6.000000000	-0.332723	0.000000	0.000000	global_min_fallback
18736	6.000000000	-0.373473	0.000000	0.000000	global_min_fallback
26647	5.333333492	-3.995831	2.783781	0.098915	global_min_fallback
10118	6.000000000	-4.782608	0.000000	0.000000	global_min_fallback
14356	6.000000000	-0.330535	0.000000	0.000000	global_min_fallback
8641	6.000000000	-5.971223	0.000000	0.000000	global_min_fallback
19647	4.583333492	-1.909521	6.207753	0.173775	global_min_fallback
28774	3.583333254	-4.184080	4.899577	0.143068	global_min_fallback
2853	3.750000000	-1.032805	2.688907	0.082717	global_min_fallback
7691	5.333333492	-7.557514	3.994608	0.174733	global_min_fallback
22036	6.000000000	-0.348185	0.000000	0.000000	global_min_fallback
17551	5.833333492	-2.421517	1.390727	0.043528	global_min_fallback
6703	6.000000000	-7.347953	0.000000	0.000000	global_min_fallback
6542	6.000000000	-0.337974	0.000000	0.000000	global_min_fallback
15543	4.166666508	-0.729734	4.519914	0.133413	global_min_fallback
1962	5.583333492	-9.463735	4.506134	0.199555	global_min_fallback
5934	4.666666508	-1.505316	4.917735	0.143521	global_min_fallback
21581	4.083333492	-1.564738	2.666874	0.082070	global_min_fallback
12481	2.833333254	-1.633122	2.129126	0.066072	global_min_fallback
13502	4.666666508	-3.959134	6.175509	0.173067	global_min_fallback
26517	6.000000000	-0.339294	0.000000	0.000000	global_min_fallback
4625	3.666666746	-1.375080	5.228612	0.151170	global_min_fallback
19032	6.000000000	-9.965273	0.000000	0.000000	global_min_fallback
5386	4.416666508	-2.984918	3.230783	0.098371	global_min_fallback
17603	4.333333492	-4.210218	3.343114	0.101553	global_min_fallback
6068	6.000000000	-8.605966	0.000000	0.000000	global_min_fallback
13422	4.000000000	-1.525874	4.132296	0.123232	global_min_fallback
13677	6.000000000	-0.336825	0.000000	0.000000	global_min_fallback
18673	6.000000000	-0.346990	0.000000	0.000000	global_min_fallback
20986	6.000000000	-0.839740	0.000000	0.000000	global_min_fallback
11545	3.583333254	-3.725528	4.489861	0.132636	global_min_fallback
20463	6.000000000	-0.323699	0.000000	0.000000	global_min_fallback
4023	6.000000000	-0.348441	0.000000	0.000000	global_min_fallback
4137	5.916666508	-9.151893	0.035117	0.058985	global_min_fallback
10464	4.083333492	-2.453603	4.975596	0.144962	global_min_fallback
16343	3.416666746	-0.384387	2.690698	0.082769	global_min_fallback
145	3.333333254	-2.252334	5.260677	0.151946	global_min_fallback
14700	4.250000000	-3.822590	1.614376	0.096486	global_min_fallback
29975	5.750000000	-8.245060	4.409651	0.186500	local_min
5986	3.583333254	-5.250276	4.139936	0.186533	global_min_fallback
17555	3.916666746	-13.683505	6.962436	0.367793	global_min_fallback
27349	3.583333254	-0.475894	5.543111	0.158679	global_min_fallback
3323	6.000000000	-0.328411	0.000000	0.000000	global_min_fallback
15117	6.000000000	-2.338818	0.000000	0.000000	global_min_fallback
21683	4.583333492	-2.454853	3.448556	0.104519	global_min_fallback
7631	6.000000000	-2.139166	0.000000	0.000000	global_min_fallback
29324	6.000000000	-0.398290	0.000000	0.000000	global_min_fallback
28156	6.000000000	-0.370637	0.000000	0.000000	global_min_fallback
5158	5.416666508	-9.332779	4.730987	0.181845	global_min_fallback
13486	6.000000000	-0.350275	0.000000	0.000000	global_min_fallback
10685	3.500000000	-9.820278	6.240145	0.240735	global_min_fallback
18926	4.416666508	-6.587381	3.699167	0.172164	global_min_fallback
6157	2.916666746	-0.726293	3.205228	0.097644	global_min_fallback
18918	6.000000000	-0.289966	0.000000	0.000000	global_min_fallback
20458	6.000000000	-0.310649	0.000000	0.000000	global_min_fallback
22831	5.250000000	-4.818702	4.695119	0.137909	global_min_fallback
19056	3.833333254	-3.954336	5.579315	0.159529	global_min_fallback
7840	6.000000000	-10.056961	0.000000	0.001794	global_min_fallback
10184	4.166666508	-5.789856	4.402309	0.189999	global_min_fallback
15638	6.000000000	-0.382254	0.000000	0.000000	global_min_fallback
6563	6.000000000	-6.520710	0.000000	0.000000	global_min_fallback
24349	5.666666508	-6.894368	3.134872	0.095636	global_min_fallback
26368	6.000000000	-0.867538	0.000000	0.000000	global_min_fallback
17302	2.916666746	-0.332247	1.690150	0.052739	global_min_fallback
27672	5.416666508	-5.006096	5.240154	0.151450	global_min_fallback
14131	5.083333492	-11.059136	5.186254	0.250901	global_min_fallback
9269	5.250000000	-11.451943	4.348796	0.243936	global_min_fallback
14404	6.000000000	-3.237708	0.000000	0.000000	global_min_fallback
6600	6.000000000	-0.333872	0.000000	0.000000	global_min_fallback
27077	6.000000000	-0.332527	0.000000	0.000000	global_min_fallback
15248	6.000000000	-0.336140	0.000000	0.000000	global_min_fallback
6989	6.000000000	-0.366923	0.000000	0.000000	global_min_fallback
12735	6.000000000	-0.365413	0.000000	0.000000	global_min_fallback
20925	5.833333492	-0.366847	0.021142	0.001482	global_min_fallback
16615	2.583333254	-6.760723	4.439596	0.199242	global_min_fallback
25864	6.000000000	-0.307890	0.000000	0.000000	global_min_fallback
23834	6.000000000	-0.269657	0.000000	0.000000	global_min_fallback
17752	5.333333492	-6.436840	5.304136	0.152995	global_min_fallback
10911	6.000000000	-7.204393	0.000000	0.000000	global_min_fallback
16915	6.000000000	-0.414588	0.000000	0.000000	global_min_fallback
12686	5.583333492	-3.838526	1.174628	0.036832	global_min_fallback
16441	4.666666508	-2.446445	4.517467	0.133350	global_min_fallback
8795	4.583333492	-2.879953	3.814703	0.114655	global_min_fallback
2063	6.000000000	-0.337258	0.000000	0.000000	global_min_fallback
19255	6.000000000	-0.373914	0.000000	0.000000	global_min_fallback
23632	4.250000000	-5.343234	6.586593	0.181903	global_min_fallback
16965	5.583333492	-2.092831	2.909702	0.089154	global_min_fallback
5268	6.000000000	-0.384532	0.000000	0.000000	global_min_fallback
14080	5.333333492	-6.609242	3.587494	0.108395	global_min_fallback
11399	6.000000000	-14.964243	0.000000	0.144680	global_min_fallback
8435	4.000000000	-4.718647	6.398852	0.177919	global_min_fallback
10165	6.000000000	-1.701444	0.000000	0.000000	global_min_fallback
17295	6.000000000	-12.744995	0.000000	0.084359	global_min_fallback
21741	4.916666508	-8.393017	4.241778	0.172349	global_min_fallback
18715	4.166666508	-2.049924	6.000104	0.169173	global_min_fallback
6020	6.000000000	-0.952174	0.000000	0.000000	global_min_fallback
27638	4.416666508	-1.687521	3.591750	0.108513	global_min_fallback
18245	4.500000000	-1.051758	4.728500	0.138757	global_min_fallback
17277	6.000000000	-0.329235	0.000000	0.000000	global_min_fallback
17563	4.500000000	-3.897383	4.385446	0.129918	global_min_fallback
13979	3.750000000	-0.477103	1.590891	0.049695	global_min_fallback
22768	6.000000000	-0.330581	0.000000	0.000000	global_min_fallback
19563	4.333333492	-9.095243	8.282650	0.277262	global_min_fallback
17345	5.083333492	-3.645783	5.093449	0.147872	global_min_fallback
26760	4.333333492	-2.753134	1.728673	0.053917	global_min_fallback
18679	4.666666508	-1.395309	8.696885	0.220883	global_min_fallback
1385	5.416666508	-7.462684	4.565340	0.175783	global_min_fallback
17766	5.333333492	-3.354883	8.666156	0.220390	global_min_fallback
10110	6.000000000	-0.356786	0.000000	0.000000	global_min_fallback
2994	3.416666746	-1.033317	3.794141	0.114093	global_min_fallback
1413	6.000000000	-0.386359	0.000000	0.000000	global_min_fallback
17912	6.000000000	-0.985258	0.000000	0.000000	global_min_fallback
7293	6.000000000	-0.344841	0.000000	0.000000	global_min_fallback
6329	6.000000000	-0.355099	0.000000	0.000000	global_min_fallback
10571	3.666666746	-9.735526	5.722646	0.220579	global_min_fallback
8421	6.000000000	-0.396328	0.000000	0.000000	global_min_fallback
16863	6.000000000	-0.379901	0.000000	0.000000	global_min_fallback
1803	5.333333492	-3.355960	4.053286	0.121117	global_min_fallback
9703	2.833333254	-5.316878	6.126232	0.239140	global_min_fallback
14309	4.000000000	-2.544127	1.534427	0.058022	global_min_fallback
13760	5.750000000	-6.630985	3.060548	0.093506	global_min_fallback
5939	2.916666746	-4.426848	4.326092	0.187088	global_min_fallback
22456	6.000000000	-0.344359	0.000000	0.000000	global_min_fallback
7861	3.916666746	-6.807556	7.857396	0.247785	global_min_fallback
6220	6.000000000	-9.581808	0.000000	0.000000	global_min_fallback
25245	3.750000000	-16.618319	4.601233	0.388075	global_min_fallback
8862	6.000000000	-0.998399	0.000000	0.000000	global_min_fallback
15021	6.000000000	-9.303155	0.000000	0.000000	global_min_fallback
15318	3.500000000	-2.466281	4.703269	0.138116	global_min_fallback
6647	5.250000000	-2.022136	4.531511	0.133713	global_min_fallback
11953	5.000000000	-12.799938	5.024674	0.301303	global_min_fallback
28660	6.000000000	-1.064298	0.000000	0.000000	global_min_fallback
12752	5.416666508	-2.238175	2.257412	0.069925	global_min_fallback
16225	6.000000000	-0.373652	0.000000	0.000000	global_min_fallback
7182	5.333333492	-7.222867	5.042655	0.199836	global_min_fallback
6547	4.750000000	-7.722672	4.299401	0.158514	global_min_fallback
12160	5.916666508	-4.908873	0.192388	0.006059	global_min_fallback
21275	5.000000000	-3.738805	4.263885	0.126724	global_min_fallback
19562	4.416666508	-6.508030	6.319771	0.222407	global_min_fallback
546	5.000000000	-9.629235	3.123817	0.164077	global_min_fallback
3834	6.000000000	-0.395958	0.000000	0.000000	global_min_fallback
11030	4.416666508	-2.077428	6.451488	0.179044	global_min_fallback
20637	6.000000000	-0.351999	0.000000	0.000000	global_min_fallback
23564	4.166666508	-15.958752	6.289312	0.413761	global_min_fallback
24377	5.500000000	-6.989457	4.174419	0.177648	local_min
27549	5.833333492	-6.707305	0.451367	0.067082	global_min_fallback
27448	3.750000000	-8.354895	4.041474	0.190251	global_min_fallback
2935	6.000000000	-6.128850	0.000000	0.000000	global_min_fallback
17385	6.000000000	-0.316645	0.000000	0.000000	global_min_fallback
4658	6.000000000	-0.340937	0.000000	0.000000	global_min_fallback
28203	5.666666508	-17.945103	3.392770	0.381110	global_min_fallback
19403	5.250000000	-2.693687	4.099906	0.122366	global_min_fallback
560	4.916666508	-3.213503	4.607584	0.135671	global_min_fallback
27469	6.000000000	-0.347457	0.000000	0.000000	global_min_fallback
17495	4.000000000	-15.655341	7.394771	0.429366	global_min_fallback
21634	5.416666508	-5.978464	6.924929	0.188868	global_min_fallback
24345	6.000000000	-6.862456	0.000000	0.000000	global_min_fallback
5080	6.000000000	-0.326333	0.000000	0.000000	global_min_fallback
21492	5.750000000	-2.122479	0.138032	0.004348	global_min_fallback
21157	6.000000000	-0.338910	0.000000	0.000000	global_min_fallback
338	5.166666508	-7.627529	3.343157	0.156054	global_min_fallback
23103	6.000000000	-0.835252	0.000000	0.000000	global_min_fallback
27564	6.000000000	-0.365533	0.000000	0.000000	global_min_fallback
1930	6.000000000	-0.359437	0.000000	0.000000	global_min_fallback
28893	6.000000000	-1.667197	0.000000	0.000000	global_min_fallback
