antenna_id	resonant_freq_ghz	depth_db	prominence_db	confidence	method
50689	3.750000000	-0.158688	0.031943	0.001597	local_min
50690	4.500000000	-29.843630	29.366503	1.000000	local_min
50691	4.750000000	-20.027576	18.661184	0.933059	local_min
50692	3.833333254	-0.158784	0.031137	0.001557	local_min
50694	4.666666508	-17.583403	17.073720	0.853686	local_min
50695	4.833333492	-12.634472	12.082873	0.604144	local_min
50696	3.833333254	-0.156805	0.029966	0.001498	local_min
50697	4.166666508	-16.569841	15.731677	0.786584	local_min
50698	3.916666746	-0.154985	0.028913	0.001446	local_min
50699	3.916666746	-0.156178	0.030777	0.001539	local_min
50700	5.750000000	-16.343166	14.830542	0.741527	local_min
50701	3.750000000	-12.000018	11.865049	0.593252	local_min
50702	3.916666746	-0.153827	0.028039	0.001402	local_min
50704	5.666666508	-22.015438	20.881238	1.000000	local_min
50705	4.750000000	-22.512394	22.019945	1.000000	local_min
50706	3.916666746	-0.155753	0.031583	0.001579	local_min
50707	4.666666508	-5.663718	4.842590	0.242129	local_min
50708	4.166666508	-0.157982	0.026074	0.001304	local_min
50709	4.916666508	-10.765754	10.333324	0.516666	local_min
50715	5.666666508	-12.448839	10.475856	0.523793	local_min
50716	5.250000000	-0.166029	0.004080	0.000204	local_min
50717	3.666666746	-15.010911	14.503416	0.725171	local_min
50718	5.000000000	-0.156631	0.001684	0.000084	local_min
50720	5.166666508	-0.190783	0.026901	0.001345	local_min
50723	3.583333254	-11.543263	11.293985	0.564699	local_min
50724	5.666666508	-0.280761	0.020567	0.001028	local_min
50725	5.916666508	-8.787129	6.498423	0.324921	local_min
50726	3.916666746	-0.155088	0.028649	0.001432	local_min
50727	5.166666508	-0.161042	0.000074	0.000004	local_min
50728	3.750000000	-15.915877	15.441874	0.772094	local_min
50729	2.666666746	-21.210379	21.064419	1.000000	local_min
50730	3.833333254	-0.155385	0.025860	0.001293	local_min
50732	5.666666508	-11.452774	8.527329	0.426366	local_min
50733	3.916666746	-0.156627	0.030727	0.001536	local_min
50735	5.666666508	-9.291755	7.685502	0.384275	local_min
50736	3.916666746	-0.154866	0.036659	0.001833	local_min
50737	3.416666746	-11.116054	10.851868	0.542593	local_min
50738	3.916666746	-0.158111	0.027601	0.001380	local_min
50739	5.083333492	-0.155721	0.003274	0.000164	local_min
50741	4.833333492	-17.468721	16.729573	0.836479	local_min
